Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
868	0.48948608679374095	ORPHA:1522	craniometaphyseal dysplasia	HP:0010628,HP:0000405,HP:0000316	GJA1,ANKH
868	0.48948608679374095	ORPHA:2074	Gemignani syndrome	HP:0001249,HP:0000407,HP:0000035	
868	0.48948608679374095	ORPHA:2790	autosomal dominant osteosclerosis, Worth type	HP:0010628,HP:0000407,HP:0000303	LRP5
868	0.48948608679374095	ORPHA:2815	spastic paraparesis-deafness syndrome	HP:0001251,HP:0000407,HP:0000135	
868	0.48948608679374095	ORPHA:300493	Sagliker syndrome	HP:0000716,HP:0005101,HP:0000164	
868	0.48948608679374095	ORPHA:3216	conductive deafness-malformed external ear syndrome	HP:0001263,HP:0000405,HP:0000135	
868	0.48948608679374095	ORPHA:3222	phosphoribosylpyrophosphate synthetase superactivity	HP:0001249,HP:0000407,HP:0000083	
868	0.48948608679374095	ORPHA:330054	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	HP:0001263,HP:0000408	GFER
868	0.48948608679374095	ORPHA:401830	autosomal recessive spastic paraplegia type 69	HP:0001256,HP:0000365	RAB3GAP2
868	0.48948608679374095	ORPHA:50811	lipodystrophy-intellectual disability-deafness syndrome	HP:0001249,HP:0000407	
868	0.48948608679374095	ORPHA:87884	nonsyndromic genetic hearing loss	HP:0000750,HP:0000399	WFS1,CABP2,OTOA,GRHL2,MYO15A,MYO3A,POU3F4,POU4F3,RDX,ESPN,ACTG1,STRC,GIPC3,LHFPL5,COCH,COL11A2,CIB2,MARVELD2,GSDME,SMPX,TMPRSS3,TMC1,CLDN14,MSRB3,ILDR1,TMIE,ESRRB,EYA4,GJB2,MYO6,MYO7A,TECTA,LOXHD1,TPRN,GRXCR1,KCNQ4,OTOG,PJVK,CDH23,CDC14A,SLC17A8,OTOGL
868	0.48948608679374095	ORPHA:101082	Charcot-Marie-Tooth disease type 1B	HP:0000762,HP:0000365	MPZ
868	0.48948608679374095	ORPHA:139444	leukoencephalopathy with bilateral anterior temporal lobe cysts	HP:0001249,HP:0000407,HP:0000252	
868	0.48948608679374095	ORPHA:1883	ectodermal dysplasia-sensorineural deafness syndrome	HP:0100543,HP:0000407	
868	0.48948608679374095	ORPHA:2158	histidinuria due to a renal tubular defect	HP:0001249,HP:0000407,HP:0000343	
868	0.48948608679374095	ORPHA:2885	piebald trait-neurologic defects syndrome	HP:0001249,HP:0000407	
868	0.48948608679374095	ORPHA:3152	sclerosteosis	HP:0010628,HP:0000407,HP:0000098	SOST,LRP4
868	0.48948608679374095	ORPHA:141145	hemifacial hypertrophy	HP:0002315,HP:0009900,HP:0000324	
868	0.48948608679374095	ORPHA:2213	hypertelorism, microtia, facial clefting syndrome	HP:0001249,HP:0000405,HP:0000085	
868	0.48948608679374095	ORPHA:2533	microcephaly-deafness-intellectual disability syndrome	HP:0001249,HP:0000407,HP:0000174	
868	0.48948608679374095	ORPHA:3145	nephrogenic diabetes insipidus-intracranial calcification syndrome	HP:0001249,HP:0000405,HP:0000347	
868	0.48948608679374095	ORPHA:445062	juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	HP:0001256,HP:0008619,HP:0000819	DNAJC3
868	0.48948608679374095	ORPHA:705	Pendred syndrome	HP:0001249,HP:0000407,HP:0000112	FOXI1,SLC26A4,KCNJ10
868	0.48948608679374095	ORPHA:100994	hereditary spastic paraplegia 13	HP:0001258,HP:0000365,HP:0000012	HSPD1
868	0.48948608679374095	ORPHA:101075	Charcot-Marie-Tooth disease X-linked dominant 1	HP:0001251,HP:0000365	GJB1
868	0.48948608679374095	ORPHA:101078	Charcot-Marie-Tooth disease X-linked recessive 4	HP:0000762,HP:0000365	AIFM1
868	0.48948608679374095	ORPHA:1443	ring chromosome 19	HP:0000729,HP:0000365,HP:0000252	
868	0.48948608679374095	ORPHA:1473	uveal coloboma-cleft lip and palate-intellectual disability	HP:0001249,HP:0000407	YAP1
868	0.48948608679374095	ORPHA:178377	osteosclerosis-developmental delay-craniosynostosis syndrome	HP:0002315,HP:0000365,HP:0000248	LRP5
868	0.48948608679374095	ORPHA:314603	spastic ataxia 3	HP:0001256,HP:0008619,HP:0000012	MARS2
868	0.48948608679374095	ORPHA:319199	hereditary spastic paraplegia 53	HP:0000750,HP:0000365,HP:0000252	VPS37A
868	0.48948608679374095	ORPHA:3217	deafness-small bowel diverticulosis-neuropathy syndrome	HP:0001265,HP:0000407	
868	0.48948608679374095	ORPHA:352675	Charcot-Marie-Tooth disease X-linked dominant 6	HP:0000762,HP:0000407	PDK3
868	0.48948608679374095	ORPHA:363710	spinocerebellar ataxia type 37	HP:0001288,HP:0000407	DAB1
868	0.48948608679374095	ORPHA:438134	ataxia-telangiectasia-like disorder 2	HP:0000613,HP:0000365,HP:0000252	PCNA
868	0.48948608679374095	ORPHA:504476	cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	HP:0000750,HP:0000407	RFC1
868	0.48948608679374095	ORPHA:52429	branchiootic syndrome	HP:0010628,HP:0000365,HP:0000175	EYA1,SIX1
868	0.48948608679374095	ORPHA:999	ermine phenotype	HP:0000613,HP:0000407,HP:0000252	
868	0.48948608679374095	ORPHA:1188	ataxia - deafness - intellectual disability syndrome	HP:0000762,HP:0000407,HP:0000174	
868	0.48948608679374095	ORPHA:137867	Madras motor neuron disease	HP:0001283,HP:0000407,HP:0000360	
868	0.48948608679374095	ORPHA:494	keratoderma hereditarium mutilans	HP:0100543,HP:0000365,HP:0000044	GJB2
868	0.48948608679374095	ORPHA:1809	hidrotic ectodermal dysplasia, Halal type	HP:0001249,HP:0000365,HP:0000078	
868	0.48948608679374095	ORPHA:251076	8p23.1 duplication syndrome	HP:0001249,HP:0000365,HP:0000126	
868	0.48948608679374095	ORPHA:36	acrocallosal syndrome	HP:0010864,HP:0000407,HP:0000023	KIF7,GLI3
868	0.48948608679374095	ORPHA:640	hereditary neuropathy with liability to pressure palsies	HP:0001265,HP:0000407	PMP22
868	0.48948608679374095	ORPHA:90646	deafness-hypogonadism syndrome	HP:0000708,HP:0000405,HP:0000286	
868	0.48948608679374095	ORPHA:98771	spinocerebellar ataxia type 18	HP:0001260,HP:0000365	IFRD1
868	0.48948608679374095	ORPHA:140976	RHYNS syndrome	HP:0006824,HP:0000365,HP:0000002	TMEM67
868	0.48948608679374095	ORPHA:1698	mosaic trisomy 12	HP:0001263,HP:0000365,HP:0000286	
868	0.48948608679374095	ORPHA:2855	Perrault syndrome	HP:0001251,HP:0000407,HP:0000013	LARS2,HARS2,TWNK,CLPP,ERAL1,HSD17B4
868	0.48948608679374095	ORPHA:2884	piebaldism	HP:0001249,HP:0000365,HP:0000252	KIT,SNAI2
868	0.48948608679374095	ORPHA:3218	deafness-epiphyseal dysplasia-short stature syndrome	HP:0001256,HP:0000365,HP:0000023	
